;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
2023-07-01 14:15:00;-59448732948,30322;-3496272,5191679997;-564171,2474111997;-12554796,773375995;-23715974,43071999;-37396974,37132799;0,053124746836882
2023-07-01 14:20:00;-59951290512,08496;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,0535245435512625
2023-07-01 14:25:00;-60454811096,19141;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,0539243317574997
2023-07-01 14:30:00;-60958450126,64795;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,0543241199637368
2023-07-01 14:35:00;-61452469253,54004;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,0547221143697349
2023-07-01 14:40:00;-61925502777,09961;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,055120102776401
2023-07-01 14:45:00;-62380892944,33594;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,0555180911830672
2023-07-01 14:50:00;-62812290000,91553;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,0559160795897333
2023-07-01 14:55:00;-63217088127,13623;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,0563140679963994
2023-07-01 15:00:00;-63596142196,65527;-3419753,458176;-551823,8534783999;-12280023,781632;-23727968,51328;-37612716,177024;0,0567120564030656
