#.t	.in_39
#d	mm
48.3750000	1.4643600
48.4166667	0.4252300
48.4583333	0.5739200
48.5000000	0.2556600
48.5416667	0.0473900
48.5833333	0.0326100
48.6250000	0.0000000
48.6666667	0.0104300
48.7083333	0.0017400
48.7500000	0.0934700
48.7916667	0.0239200
48.8333333	0.0000000
48.8750000	0.0000000
48.9166667	0.0000000
48.9583333	0.0000000
49.0000000	0.0000000
49.0416667	0.0000000
49.0833333	0.0000000
49.1250000	0.0000000
49.1666667	0.0000000
49.2083333	0.0000000
49.2500000	0.0000000
49.2916667	0.0000000
49.3333333	0.0000000
49.3750000	0.0000000
49.4166667	0.0000000
49.4583333	0.0000000
49.5000000	0.0139200
49.5416667	0.0691300
49.5833333	0.1586800
49.6250000	0.1956600
49.6666667	0.3282600
49.7083333	0.2486900
49.7500000	0.0000000
49.7916667	0.0000000
49.8333333	0.0000000
49.8750000	0.0000000
49.9166667	0.0000000
49.9583333	0.0000000
50.0000000	0.0000000
50.0416667	0.0000000
50.0833333	0.0000000
50.1250000	0.0000000
50.1666667	0.0000000
50.2083333	0.0000000
50.2500000	0.0000000
50.2916667	0.0000000
50.3333333	0.0000000
50.3750000	0.0000000
50.4166667	0.0000000
50.4583333	0.0000000
50.5000000	0.0000000
50.5416667	0.0000000
50.5833333	0.0000000
50.6250000	0.0000000
50.6666667	0.0000000
50.7083333	0.0000000
50.7500000	0.0000000
50.7916667	0.0000000
50.8333333	0.0000000
50.8750000	0.0000000
50.9166667	0.0000000
50.9583333	0.0000000
51.0000000	0.0000000
51.0416667	0.0000000
51.0833333	0.0000000
51.1250000	0.0000000
51.1666667	0.0000000
51.2083333	0.0000000
51.2500000	0.0000000
51.2916667	0.0000000
51.3333333	0.0000000
51.3750000	0.0000000
51.4166667	0.0000000
51.4583333	0.0000000
51.5000000	0.0000000
51.5416667	0.0000000
51.5833333	0.4226200
51.6250000	0.6443400
51.6666667	1.2421900
51.7083333	1.7708800
51.7500000	1.2043500
51.7916667	1.8426000
51.8333333	0.8582600
51.8750000	0.0000000
51.9166667	0.0000000
51.9583333	0.0000000
52.0000000	0.0000000
52.0416667	0.0365200
52.0833333	0.0100000
52.1250000	0.0000000
52.1666667	0.0000000
52.2083333	0.0000000
52.2500000	0.0000000
52.2916667	0.0000000
52.3333333	0.0000000
52.3750000	0.0000000
52.4166667	0.0000000
52.4583333	0.0504300
52.5000000	0.0000000
52.5416667	0.0000000
52.5833333	0.0000000
52.6250000	0.0000000
52.6666667	0.8721700
52.7083333	2.7826200
52.7500000	0.0147800
52.7916667	0.0217400
52.8333333	0.0000000
52.8750000	0.7078300
52.9166667	1.5291100
52.9583333	0.0708600
53.0000000	0.0021700
53.0416667	0.0000000
53.0833333	0.0000000
53.1250000	0.0000000
53.1666667	0.0000000
53.2083333	0.0000000
53.2500000	0.0000000
53.2916667	0.0000000
53.3333333	0.0130500
53.3750000	0.0330500
53.4166667	0.0000000
53.4583333	0.0000000
53.5000000	0.0000000
53.5416667	0.0008700
53.5833333	0.0000000
53.6250000	0.0000000
53.6666667	0.0000000
53.7083333	1.7978300
53.7500000	0.0000000
53.7916667	0.0000000
53.8333333	1.0108800
53.8750000	0.4060900
53.9166667	0.0000000
53.9583333	0.0000000
54.0000000	0.0000000
54.0416667	0.0000000
54.0833333	0.0000000
54.1250000	0.0000000
54.1666667	0.0000000
54.2083333	0.0000000
54.2500000	0.0373900
54.2916667	0.4652300
54.3333333	0.0000000
54.3750000	0.0000000
54.4166667	0.0000000
54.4583333	0.0000000
54.5000000	0.0408800
54.5416667	0.0026100
54.5833333	0.0000000
54.6250000	0.0000000
54.6666667	0.0000000
54.7083333	0.0000000
54.7500000	0.0000000
54.7916667	0.0030400
54.8333333	0.0000000
54.8750000	0.0017400
54.9166667	0.5026200
54.9583333	0.0000000
55.0000000	0.0000000
55.0416667	0.0000000
55.0833333	0.0013000
55.1250000	0.0287000
55.1666667	0.0000000
55.2083333	0.0517300
55.2500000	0.0717400
55.2916667	0.0513100
55.3333333	0.0000000
55.3750000	0.0000000
55.4166667	0.0000000
55.4583333	0.0191100
55.5000000	0.0000000
55.5416667	0.0000000
55.5833333	0.0000000
55.6250000	0.0000000
55.6666667	0.0000000
55.7083333	0.0000000
55.7500000	0.0000000
55.7916667	0.0000000
55.8333333	0.0000000
55.8750000	0.0000000
55.9166667	0.0000000
55.9583333	0.0000000
56.0000000	0.0017200
56.0416667	0.3274000
56.0833333	1.0734700
56.1250000	1.2404400
56.1666667	0.3617400
56.2083333	0.7199900
56.2500000	1.2030600
56.2916667	0.8217300
56.3333333	1.0860900
56.3750000	0.8821800
56.4166667	1.1960800
56.4583333	1.2834700
56.5000000	2.0626200
56.5416667	1.9269500
56.5833333	2.0543600
56.6250000	1.1291200
56.6666667	0.0269600
56.7083333	0.0000000
56.7500000	0.0000000
56.7916667	0.0000000
56.8333333	0.0000000
56.8750000	0.0000000
56.9166667	0.0000000
56.9583333	0.0000000
57.0000000	0.0000000
57.0416667	0.0000000
57.0833333	0.0000000
57.1250000	0.0000000
57.1666667	0.0000000
57.2083333	0.0000000
57.2500000	0.0000000
57.2916667	0.0000000
57.3333333	0.0000000
57.3750000	0.0000000
57.4166667	0.0000000
57.4583333	0.0000000
57.5000000	0.0000000
57.5416667	0.0000000
57.5833333	0.0000000
57.6250000	0.0000000
57.6666667	0.0000000
57.7083333	0.0000000
57.7500000	0.0000000
57.7916667	0.0000000
57.8333333	0.0000000
57.8750000	0.0000000
57.9166667	0.0000000
57.9583333	0.0000000
58.0000000	0.0000000
58.0416667	0.0000000
58.0833333	0.0000000
58.1250000	0.0000000
58.1666667	0.0000000
58.2083333	0.0000000
58.2500000	0.0000000
58.2916667	0.0000000
58.3333333	0.0000000
58.3750000	0.0000000
58.4166667	0.0000000
58.4583333	0.0000000
58.5000000	0.0000000
58.5416667	0.0000000
58.5833333	0.0000000
58.6250000	0.0000000
58.6666667	0.0000000
58.7083333	0.0000000
58.7500000	0.0000000
58.7916667	0.0000000
58.8333333	0.0000000
58.8750000	0.0000000
58.9166667	0.0000000
58.9583333	0.0000000
59.0000000	0.0000000
59.0416667	0.0000000
59.0833333	0.0000000
59.1250000	0.0000000
59.1666667	0.0021700
59.2083333	0.1108700
59.2500000	0.0247800
59.2916667	0.0000000
59.3333333	0.0000000
59.3750000	0.0000000
59.4166667	0.1908600
59.4583333	0.0000000
59.5000000	0.2043400
59.5416667	0.0891300
59.5833333	0.2952300
59.6250000	1.0960900
59.6666667	1.3169500
59.7083333	0.2121700
59.7500000	0.0595700
59.7916667	0.5634700
59.8333333	0.8995800
59.8750000	0.2982600
59.9166667	0.0000000
59.9583333	0.0000000
60.0000000	0.0000000
60.0416667	0.0000000
60.0833333	0.0139100
60.1250000	0.0034700
60.1666667	0.0000000
60.2083333	0.0000000
60.2500000	0.0000000
60.2916667	0.0000000
60.3333333	0.0000000
60.3750000	0.0000000
60.4166667	0.0000000
60.4583333	0.0026100
60.5000000	0.0000000
60.5416667	0.0008700
60.5833333	0.0000000
60.6250000	0.0000000
60.6666667	0.0000000
60.7083333	0.0000000
60.7500000	0.0000000
60.7916667	0.0000000
60.8333333	0.0000000
60.8750000	0.0000000
60.9166667	0.0000000
60.9583333	0.3960900
61.0000000	0.0913100
61.0416667	0.4213100
61.0833333	0.0686900
61.1250000	0.0000000
61.1666667	0.0000000
61.2083333	0.0000000
61.2500000	0.0000000
61.2916667	0.0000000
61.3333333	0.0000000
61.3750000	0.0000000
61.4166667	0.0000000
61.4583333	0.0000000
61.5000000	0.0000000
61.5416667	0.0000000
61.5833333	0.0000000
61.6250000	0.0000000
61.6666667	0.0000000
61.7083333	0.0017300
61.7500000	0.0073800
61.7916667	0.0026100
61.8333333	0.0000000
61.8750000	0.0000000
61.9166667	0.0000000
61.9583333	0.0000000
62.0000000	0.0000000
62.0416667	0.0000000
62.0833333	0.0008700
62.1250000	0.0000000
62.1666667	0.0000000
62.2083333	0.0000000
62.2500000	0.0000000
62.2916667	0.0504300
62.3333333	0.1426000
62.3750000	0.0295600
62.4166667	0.0478300
62.4583333	0.0000000
62.5000000	0.0000000
62.5416667	0.0000000
62.5833333	0.0000000
62.6250000	0.0000000
62.6666667	0.0000000
62.7083333	0.0000000
62.7500000	0.0000000
62.7916667	0.0000000
62.8333333	0.0000000
62.8750000	0.0000000
62.9166667	0.0000000
62.9583333	0.0000000
63.0000000	0.0000000
63.0416667	0.0000000
63.0833333	0.0000000
63.1250000	0.0000000
63.1666667	0.0000000
63.2083333	0.0000000
63.2500000	0.0000000
63.2916667	0.0000000
63.3333333	0.0000000
63.3750000	0.0000000
63.4166667	0.0000000
63.4583333	0.0000000
63.5000000	0.0000000
63.5416667	0.0000000
63.5833333	0.0000000
63.6250000	0.0000000
63.6666667	0.0000000
63.7083333	0.0000000
63.7500000	0.0000000
63.7916667	0.0000000
63.8333333	0.0000000
63.8750000	0.0000000
63.9166667	0.0000000
63.9583333	0.0000000
64.0000000	0.0000000
64.0416667	0.0000000
64.0833333	0.0000000
64.1250000	0.0000000
64.1666667	0.0000000
64.2083333	0.0000000
64.2500000	0.0000000
64.2916667	0.1230400
64.3333333	0.1826100
64.3750000	0.0747900
64.4166667	0.0452300
64.4583333	0.2852200
64.5000000	0.0948000
64.5416667	0.0369400
64.5833333	0.0756600
64.6250000	0.0000000
64.6666667	0.0000000
64.7083333	0.0000000
64.7500000	0.0000000
64.7916667	0.0000000
64.8333333	0.0000000
64.8750000	0.0000000
64.9166667	0.0000000
64.9583333	0.0000000
65.0000000	0.0000000
65.0416667	0.0000000
65.0833333	0.0000000
65.1250000	0.0000000
65.1666667	0.0000000
65.2083333	0.0000000
65.2500000	0.0000000
65.2916667	0.0000000
65.3333333	0.0000000
65.3750000	0.0000000
65.4166667	0.0000000
65.4583333	0.0000000
65.5000000	0.0000000
65.5416667	0.0000000
65.5833333	0.0000000
65.6250000	0.0000000
65.6666667	0.0000000
65.7083333	0.0000000
65.7500000	0.0000000
65.7916667	0.0000000
65.8333333	0.0000000
65.8750000	0.0000000
65.9166667	0.0000000
65.9583333	0.0000000
66.0000000	0.0000000
66.0416667	0.0000000
66.0833333	0.0000000
66.1250000	0.0000000
66.1666667	0.0000000
66.2083333	0.0000000
66.2500000	0.0000000
66.2916667	0.0000000
66.3333333	0.0000000
66.3750000	0.0000000
66.4166667	0.0000000
66.4583333	0.0000000
66.5000000	0.0000000
66.5416667	0.0000000
66.5833333	0.0000000
66.6250000	0.0000000
66.6666667	0.0000000
66.7083333	0.0000000
66.7500000	0.0000000
66.7916667	0.0000000
66.8333333	0.0000000
66.8750000	0.0000000
66.9166667	0.0000000
66.9583333	0.0000000
67.0000000	0.0000000
67.0416667	0.0000000
67.0833333	0.0000000
67.1250000	0.0000000
67.1666667	0.0000000
67.2083333	0.0000000
67.2500000	0.0000000
67.2916667	0.0000000
67.3333333	0.0000000
67.3750000	0.0000000
67.4166667	0.0000000
67.4583333	0.0000000
67.5000000	0.0000000
67.5416667	0.0000000
67.5833333	0.0000000
67.6250000	0.0000000
67.6666667	0.0000000
67.7083333	0.0000000
67.7500000	0.0000000
67.7916667	0.0000000
67.8333333	0.0000000
67.8750000	0.0000000
67.9166667	0.0000000
67.9583333	0.0000000
68.0000000	0.0000000
68.0416667	0.0000000
68.0833333	0.0000000
68.1250000	0.0073900
68.1666667	0.0178200
68.2083333	0.1282500
68.2500000	0.0000000
68.2916667	0.0000000
68.3333333	0.0000000
68.3750000	0.0000000
68.4166667	0.0000000
68.4583333	0.0000000
68.5000000	0.0000000
68.5416667	0.0000000
68.5833333	0.0000000
68.6250000	0.0000000
68.6666667	0.0000000
68.7083333	0.0000000
68.7500000	0.0000000
68.7916667	0.0000000
68.8333333	0.0000000
68.8750000	0.0004300
68.9166667	0.0039000
68.9583333	0.0000000
69.0000000	0.0004300
69.0416667	0.0000000
69.0833333	0.0000000
69.1250000	0.0000000
69.1666667	0.0000000
69.2083333	0.0000000
69.2500000	0.0000000
69.2916667	0.0000000
69.3333333	0.0000000
69.3750000	0.0000000
69.4166667	0.0000000
69.4583333	0.0000000
69.5000000	0.0000000
69.5416667	0.0000000
69.5833333	0.0000000
69.6250000	0.0000000
69.6666667	0.0000000
69.7083333	0.0000000
69.7500000	0.0000000
69.7916667	0.0000000
69.8333333	0.0000000
69.8750000	0.0008700
69.9166667	0.0000000
69.9583333	0.0043500
70.0000000	0.0069500
70.0416667	0.0778300
70.0833333	0.3534600
70.1250000	0.6447800
70.1666667	0.8234900
70.2083333	1.3713200
70.2500000	1.7943400
70.2916667	1.2456300
70.3333333	0.8604500
70.3750000	0.5747800
70.4166667	0.9617600
70.4583333	0.8804200
70.5000000	1.1313100
70.5416667	0.9412900
70.5833333	1.5673900
70.6250000	1.5382600
70.6666667	1.4043400
70.7083333	0.4948000
70.7500000	0.0000000
70.7916667	0.0000000
70.8333333	0.0039100
70.8750000	0.3508800
70.9166667	0.2499900
70.9583333	0.0939200
71.0000000	0.0256500
71.0416667	0.0000000
71.0833333	0.0665200
71.1250000	0.0000000
71.1666667	0.0000000
71.2083333	0.0000000
71.2500000	0.0000000
71.2916667	0.0000000
71.3333333	0.0000000
71.3750000	0.0000000
71.4166667	0.0000000
71.4583333	0.0000000
71.5000000	0.0000000
71.5416667	0.0000000
71.5833333	0.0126000
71.6250000	0.8095700
71.6666667	1.5395600
71.7083333	3.0491200
71.7500000	1.5004300
71.7916667	0.0034700
71.8333333	0.0000000
71.8750000	0.0000000
71.9166667	0.0000000
71.9583333	0.0000000
72.0000000	0.0000000
72.0416667	0.0000000
72.0833333	0.1699900
72.1250000	0.0000000
72.1666667	0.0000000
72.2083333	0.0000000
72.2500000	0.0000000
72.2916667	0.0000000
72.3333333	0.0000000
72.3750000	0.0000000
72.4166667	0.0000000
72.4583333	0.0000000
72.5000000	0.0000000
72.5416667	0.0000000
72.5833333	0.0000000
72.6250000	0.0000000
72.6666667	0.0000000
72.7083333	0.0000000
72.7500000	0.0000000
72.7916667	0.0000000
72.8333333	0.0000000
72.8750000	0.0000000
72.9166667	0.0000000
72.9583333	0.0000000
73.0000000	0.0000000
73.0416667	0.0000000
73.0833333	0.0000000
73.1250000	0.0000000
73.1666667	0.0000000
73.2083333	0.0000000
73.2500000	0.0000000
73.2916667	0.0000000
73.3333333	0.0000000
73.3750000	0.0000000
73.4166667	0.0000000
73.4583333	0.0000000
73.5000000	0.0000000
73.5416667	0.0000000
73.5833333	0.0000000
73.6250000	0.0000000
73.6666667	0.0000000
73.7083333	0.0000000
73.7500000	0.0000000
73.7916667	0.0000000
73.8333333	0.0000000
73.8750000	0.0000000
73.9166667	0.0000000
73.9583333	0.0000000
74.0000000	0.0000000
74.0416667	0.0000000
74.0833333	0.0556400
74.1250000	0.0000000
74.1666667	0.0000000
74.2083333	0.0000000
74.2500000	0.0000000
74.2916667	0.0008700
74.3333333	0.0234800
74.3750000	0.0000000
74.4166667	0.9326200
74.4583333	0.4913000
74.5000000	0.0000000
74.5416667	0.6991300
74.5833333	0.5265100
74.6250000	1.1882700
74.6666667	0.2243500
74.7083333	0.0000000
74.7500000	0.0000000
74.7916667	0.0000000
74.8333333	0.0000000
74.8750000	0.0000000
74.9166667	0.0000000
74.9583333	0.0000000
75.0000000	0.0530400
75.0416667	0.0000000
75.0833333	0.0000000
75.1250000	0.0000000
75.1666667	0.0000000
75.2083333	0.0000000
75.2500000	0.0000000
75.2916667	0.0000000
75.3333333	0.0000000
75.3750000	0.0000000
75.4166667	0.0000000
75.4583333	0.0000000
75.5000000	0.0000000
75.5416667	0.0000000
75.5833333	0.0000000
75.6250000	0.0000000
75.6666667	0.0000000
75.7083333	0.0000000
75.7500000	0.0000000
75.7916667	0.0000000
75.8333333	0.0000000
75.8750000	0.0000000
75.9166667	0.0000000
75.9583333	0.0000000
76.0000000	0.0004300
76.0416667	0.0000000
76.0833333	0.0000000
76.1250000	0.0000000
76.1666667	0.0000000
76.2083333	0.0000000
76.2500000	0.0000000
76.2916667	0.0000000
76.3333333	0.0000000
76.3750000	0.0000000
76.4166667	0.0000000
76.4583333	0.0000000
76.5000000	0.0000000
76.5416667	0.0000000
76.5833333	0.0069600
76.6250000	0.4069700
76.6666667	0.3408800
76.7083333	0.4056600
76.7500000	0.0021700
76.7916667	0.0000000
76.8333333	0.0000000
76.8750000	0.0000000
76.9166667	0.0000000
76.9583333	0.0000000
77.0000000	0.0000000
77.0416667	0.0000000
77.0833333	0.0000000
77.1250000	0.0000000
77.1666667	0.0000000
77.2083333	0.0000000
77.2500000	0.0000000
77.2916667	0.0000000
77.3333333	0.0000000
77.3750000	0.0000000
77.4166667	0.0000000
77.4583333	0.0000000
77.5000000	0.0000000
77.5416667	0.0000000
77.5833333	0.0000000
77.6250000	0.0000000
77.6666667	0.0000000
77.7083333	0.0000000
77.7500000	0.0000000
77.7916667	0.0000000
77.8333333	0.0000000
77.8750000	0.0000000
77.9166667	0.0000000
77.9583333	0.0000000
78.0000000	0.0000000
78.0416667	0.0000000
78.0833333	0.0000000
78.1250000	0.0000000
78.1666667	0.0000000
78.2083333	0.0000000
78.2500000	0.0000000
78.2916667	0.0000000
78.3333333	0.0000000
78.3750000	0.0000000
78.4166667	0.0000000
78.4583333	0.0000000
78.5000000	0.0000000
78.5416667	0.0000000
78.5833333	0.0000000
78.6250000	0.0000000
78.6666667	0.0000000
78.7083333	0.0000000
78.7500000	0.0000000
78.7916667	0.0000000
78.8333333	0.0000000
78.8750000	0.0000000
78.9166667	0.0000000
78.9583333	0.0000000
79.0000000	0.0000000
79.0416667	0.0000000
79.0833333	0.0000000
79.1250000	0.0000000
79.1666667	0.0000000
79.2083333	0.0000000
79.2500000	0.0000000
79.2916667	0.0000000
79.3333333	0.0000000
79.3750000	0.0000000
79.4166667	0.0000000
79.4583333	0.0000000
79.5000000	0.0000000
79.5416667	0.0000000
79.5833333	0.0000000
79.6250000	0.0000000
79.6666667	0.0000000
79.7083333	0.0000000
79.7500000	0.0000000
79.7916667	0.0000000
79.8333333	0.0000000
79.8750000	0.0000000
79.9166667	0.0000000
79.9583333	0.0000000
80.0000000	0.0000000
80.0416667	0.0000000
80.0833333	0.0000000
80.1250000	0.0000000
80.1666667	0.0000000
80.2083333	0.0000000
80.2500000	0.0000000
80.2916667	0.0000000
80.3333333	0.0000000
80.3750000	0.0000000
80.4166667	0.0000000
80.4583333	0.0000000
80.5000000	0.0000000
80.5416667	0.0000000
80.5833333	0.0000000
80.6250000	0.0000000
80.6666667	0.0000000
80.7083333	0.0000000
80.7500000	0.0000000
80.7916667	0.0000000
80.8333333	0.0000000
80.8750000	0.0000000
80.9166667	0.0000000
80.9583333	0.0000000
81.0000000	0.0000000
81.0416667	0.0000000
81.0833333	0.0000000
81.1250000	0.0000000
81.1666667	0.0000000
81.2083333	0.0000000
81.2500000	0.0000000
81.2916667	0.0000000
81.3333333	0.0000000
81.3750000	0.0000000
81.4166667	0.0000000
81.4583333	0.0000000
81.5000000	0.0100000
81.5416667	0.1447900
81.5833333	0.2308800
81.6250000	0.2152300
81.6666667	0.8908800
81.7083333	1.9787100
81.7500000	0.4947800
81.7916667	1.2343500
81.8333333	1.3213000
81.8750000	2.1730300
81.9166667	0.7204300
